ORG_INFORMATION_ID,ORG_INFORMATION_CONTEXT,ORGANIZATION_ID,ORG_INFORMATION1,ORG_INFORMATION10,ORG_INFORMATION11,ORG_INFORMATION12,ORG_INFORMATION13,ORG_INFORMATION14,ORG_INFORMATION15,ORG_INFORMATION16,ORG_INFORMATION17,ORG_INFORMATION18,ORG_INFORMATION19,ORG_INFORMATION2,ORG_INFORMATION20,ORG_INFORMATION3,ORG_INFORMATION4,ORG_INFORMATION5,ORG_INFORMATION6,ORG_INFORMATION7,ORG_INFORMATION8,ORG_INFORMATION9,REQUEST_ID,PROGRAM_APPLICATION_ID,PROGRAM_ID,PROGRAM_UPDATE_DATE,ATTRIBUTE_CATEGORY,ATTRIBUTE1,ATTRIBUTE2,ATTRIBUTE3,ATTRIBUTE4,ATTRIBUTE5,ATTRIBUTE6,ATTRIBUTE7,ATTRIBUTE8,ATTRIBUTE9,ATTRIBUTE10,ATTRIBUTE11,ATTRIBUTE12,ATTRIBUTE13,ATTRIBUTE14,ATTRIBUTE15,ATTRIBUTE16,ATTRIBUTE17,ATTRIBUTE18,ATTRIBUTE19,ATTRIBUTE20,LAST_UPDATE_DATE,LAST_UPDATED_BY,LAST_UPDATE_LOGIN,CREATED_BY,CREATION_DATE,OBJECT_VERSION_NUMBER,PARTY_ID
3026,CLASS,1767,PA_EXPENDITURE_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-03-19 13:28:41,1001700,774819,1001700,2001-03-19 13:28:41,1,
3027,CLASS,1767,PA_PROJECT_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-03-19 13:28:41,1001700,774819,1001700,2001-03-19 13:28:41,1,
3028,CLASS,1767,PA_INVOICE_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-03-19 13:28:41,1001700,774819,1001700,2001-03-19 13:28:41,1,
3029,CLASS,1768,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-03-19 13:29:24,1001700,774819,1001700,2001-03-19 13:29:24,1,
3030,CLASS,1768,PA_EXPENDITURE_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-03-19 13:30:14,1001700,774819,1001700,2001-03-19 13:30:14,1,
3031,CLASS,1768,PA_PROJECT_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-03-19 13:30:14,1001700,774819,1001700,2001-03-19 13:30:14,1,
3032,CLASS,1768,PA_INVOICE_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-03-19 13:30:14,1001700,774819,1001700,2001-03-19 13:30:14,1,
3033,CLASS,1769,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-03-19 13:30:55,1001700,774819,1001700,2001-03-19 13:30:55,1,
3034,CLASS,1769,PA_EXPENDITURE_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-03-19 13:31:54,1001700,774819,1001700,2001-03-19 13:31:54,1,
3035,CLASS,1769,PA_PROJECT_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-03-19 13:31:54,1001700,774819,1001700,2001-03-19 13:31:54,1,
3036,CLASS,1769,PA_INVOICE_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-03-19 13:31:54,1001700,774819,1001700,2001-03-19 13:31:54,1,
3037,CLASS,1770,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-03-19 13:32:52,1001700,774819,1001700,2001-03-19 13:32:52,1,
3038,CLASS,1770,PA_EXPENDITURE_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-03-19 13:33:42,1001700,774819,1001700,2001-03-19 13:33:42,1,
3039,CLASS,1770,PA_PROJECT_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-03-19 13:33:42,1001700,774819,1001700,2001-03-19 13:33:42,1,
3040,CLASS,1770,PA_INVOICE_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-03-19 13:33:42,1001700,774819,1001700,2001-03-19 13:33:42,1,
3041,CLASS,1771,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-03-19 13:34:37,1001700,774819,1001700,2001-03-19 13:34:37,1,
3042,CLASS,1771,PA_EXPENDITURE_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-03-19 13:35:30,1001700,774819,1001700,2001-03-19 13:35:30,1,
3043,CLASS,1771,PA_PROJECT_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-03-19 13:35:30,1001700,774819,1001700,2001-03-19 13:35:30,1,
3044,CLASS,1771,PA_INVOICE_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-03-19 13:35:30,1001700,774819,1001700,2001-03-19 13:35:30,1,
3045,CLASS,1772,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-03-19 13:36:14,1001700,774819,1001700,2001-03-19 13:36:14,1,
3046,CLASS,1772,PA_EXPENDITURE_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-03-19 13:37:05,1001700,774819,1001700,2001-03-19 13:37:05,1,
3047,CLASS,1772,PA_PROJECT_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-03-19 13:37:05,1001700,774819,1001700,2001-03-19 13:37:05,1,
3048,CLASS,1772,PA_INVOICE_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-03-19 13:37:05,1001700,774819,1001700,2001-03-19 13:37:05,1,
3049,CLASS,1773,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-03-19 13:45:47,1001700,774819,1001700,2001-03-19 13:45:47,1,
3050,CLASS,1773,PA_EXPENDITURE_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-03-19 13:46:59,1001700,774819,1001700,2001-03-19 13:46:59,1,
3051,CLASS,1773,PA_PROJECT_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-03-19 13:46:59,1001700,774819,1001700,2001-03-19 13:46:59,1,
3052,CLASS,1773,PA_INVOICE_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-03-19 13:46:59,1001700,774819,1001700,2001-03-19 13:46:59,1,
3053,CLASS,1774,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-03-19 13:47:38,1001700,774819,1001700,2001-03-19 13:47:38,1,
3054,CLASS,1774,PA_EXPENDITURE_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-03-19 13:48:26,1001700,774819,1001700,2001-03-19 13:48:26,1,
3055,CLASS,1774,PA_PROJECT_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-03-19 13:48:26,1001700,774819,1001700,2001-03-19 13:48:26,1,
3056,CLASS,1774,PA_INVOICE_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-03-19 13:48:26,1001700,774819,1001700,2001-03-19 13:48:26,1,
3057,CLASS,1775,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-03-19 13:49:14,1001700,774819,1001700,2001-03-19 13:49:14,1,
3058,CLASS,1775,PA_EXPENDITURE_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-03-19 13:50:01,1001700,774819,1001700,2001-03-19 13:50:01,1,
3059,CLASS,1775,PA_PROJECT_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-03-19 13:50:01,1001700,774819,1001700,2001-03-19 13:50:01,1,
3060,CLASS,1775,PA_INVOICE_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-03-19 13:50:01,1001700,774819,1001700,2001-03-19 13:50:01,1,
3061,CLASS,1776,HR_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-03-19 13:50:30,1001700,774819,1001700,2001-03-19 13:50:30,1,
3062,CLASS,1776,PA_EXPENDITURE_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-03-19 13:51:17,1001700,774819,1001700,2001-03-19 13:51:17,1,
3063,CLASS,1776,PA_PROJECT_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-03-19 13:51:17,1001700,774819,1001700,2001-03-19 13:51:17,1,
3064,CLASS,1776,PA_INVOICE_ORG,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-03-19 13:51:17,1001700,774819,1001700,2001-03-19 13:51:17,1,
136125,CLASS,7147,FR_PENSION,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-11-17 05:14:24,1009518,3577779,1009518,2005-11-17 05:14:24,1,
136126,FI_PENSION_TYPES,7147,YEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-01-22 07:12:28,1009518,5146531,1009518,2005-11-17 05:15:23,2,
136127,FI_PENSION_TYPES,7147,TYEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-01-22 07:12:28,1009518,5146531,1009518,2005-11-17 05:15:23,2,
136128,CLASS,7148,HR_PAYEE,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-11-17 05:15:54,1009518,3577779,1009518,2005-11-17 05:15:54,1,
136129,CLASS,7148,FR_PENSION,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-11-17 05:15:59,1009518,3577779,1009518,2005-11-17 05:15:59,1,
136130,FI_PENSION_TYPES,7148,TYEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-01-22 07:24:11,1009518,5146531,1009518,2005-11-17 05:16:23,2,
136131,CLASS,7149,HR_PAYEE,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-11-17 05:59:57,1009518,3577779,1009518,2005-11-17 05:59:57,1,
136132,CLASS,7149,ACCIDENT,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-11-17 06:00:02,1009518,3577779,1009518,2005-11-17 06:00:02,1,
136133,CLASS,7150,HR_PAYEE,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-11-17 06:01:23,1009518,3577779,1009518,2005-11-17 06:01:23,1,
136134,CLASS,7150,FI_TRADE_UNION,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-11-17 06:01:29,1009518,3577779,1009518,2005-11-17 06:01:29,1,
136135,FI_TRADE_UNION_DETAILS,7150,028371,,,,,,,,,,,F,,10.00,,02476263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-11-17 06:02:34,1009518,3577779,1009518,2005-11-17 06:02:34,1,
136136,CLASS,7151,HR_PAYEE,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-11-17 06:03:09,1009518,3577779,1009518,2005-11-17 06:03:09,1,
136137,CLASS,7151,FI_MAGISTRATE_OFFICE,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-11-17 06:03:15,1009518,3577779,1009518,2005-11-17 06:03:15,1,
136138,FI_ACCIDENT_PROVIDERS,3603,1990/01/01 00:00:00,,,,,,,,,,,,,7149,351-0674932-E,1.00,0.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-11-17 06:04:29,1009518,3577779,1009518,2005-11-17 06:04:29,1,
136139,FI_PENSION_PROVIDERS,3603,2007/01/01 00:00:00,1,,,,,,,,,,,,TYEL,7148,,46-1234567N,21.00,,TYEL1,,,,,,,,,,,,,,,,,,,,,,,,,,2008-01-22 07:46:25,1009518,5146531,1009518,2005-11-17 06:16:06,2,
136140,FI_PENSION_PROVIDERS,3603,2007/01/01 00:00:00,3,,,,,,,,,,,,YEL,7147,,90-999999X,0.00,,TYEL3,,,,,,,,,,,,,,,,,,,,,,,,,,2008-01-23 12:15:01,1009518,5153417,1009518,2005-11-17 06:16:06,4,
136141,FI_PENSION_PROVIDERS,3603,2007/01/01 00:00:00,3,,,,,,,,,,,,TYEL,7147,,90-456789Z,19.60,,TYEL2,,,,,,,,,,,,,,,,,,,,,,,,,,2008-01-22 07:46:28,1009518,5146531,1009518,2005-11-17 06:16:06,2,
148122,CLASS,7166,HR_LEGAL_EMPLOYER,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-01-15 20:57:01,1004998,3790280,1004998,2006-01-15 20:57:01,1,
148123,IE_EMPLOYER_INFO,7166,001234,,,,,,,,,,,6556973V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-01-15 20:57:03,1004998,3790280,1004998,2006-01-15 20:57:03,1,
127120,US Processing Rules,5316,ASG_GRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-09-15 03:46:12,-1,-1,-1,2005-09-15 03:46:12,1,
127121,US Processing Rules,0,ASG_GRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-09-15 03:46:13,-1,-1,-1,2005-09-15 03:46:13,1,
127122,US Processing Rules,202,ASG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-09-15 03:46:13,-1,-1,-1,2005-09-15 03:46:13,1,
127123,US Processing Rules,1448,ASG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-09-15 03:46:13,-1,-1,-1,2005-09-15 03:46:13,1,
127124,US Processing Rules,1759,ASG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-09-15 03:46:13,-1,-1,-1,2005-09-15 03:46:13,1,
127125,US Processing Rules,1885,ASG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-09-15 03:46:13,-1,-1,-1,2005-09-15 03:46:13,1,
127126,US Processing Rules,2254,ASG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-09-15 03:46:13,-1,-1,-1,2005-09-15 03:46:13,1,
127127,US Processing Rules,2849,ASG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-09-15 03:46:13,-1,-1,-1,2005-09-15 03:46:13,1,
131120,CLASS,6946,INV,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-10-03 11:30:07,1011059,3477555,1011059,2005-10-03 11:30:07,1,
131121,Accounting Information,6946,793,,,,,,,,,,,6946,,6946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-10-03 11:30:35,1011059,3477555,1011059,2005-10-03 11:30:35,1,
131122,CLASS,7026,INV,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-10-03 11:36:00,1011059,3477555,1011059,2005-10-03 11:36:00,1,
131123,Accounting Information,7026,793,,,,,,,,,,,6946,,6946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 20:56:41,-1,-1,1011059,2005-10-03 11:36:14,2,301301
28042,CLASS,5709,ES_WORK_CENTER,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-09-01 05:29:21,1008688,2794775,1008688,2004-09-01 05:29:21,1,
28043,ES_WORK_CENTER_DETAILS,5709,28808063645,,,,,,,,,,,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-09-01 05:32:05,1008688,2794775,1008688,2004-09-01 05:32:05,1,
28044,CLASS,5644,ES_SECTION,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-09-01 05:32:54,1008688,2794775,1008688,2004-09-01 05:32:51,2,
28045,CLASS,5651,ES_SECTION,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-09-01 05:33:04,1008688,2794775,1008688,2004-09-01 05:33:04,1,
28046,CLASS,5659,ES_SECTION,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-09-08 08:02:18,1008688,2815762,1008688,2004-09-01 05:33:16,5,
28047,CLASS,5656,ES_SECTION,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-09-01 05:33:30,1008688,2794775,1008688,2004-09-01 05:33:30,1,
28048,ES_SECTION_REF,5709,5644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-09-01 05:34:21,1008688,2794775,1008688,2004-09-01 05:34:21,1,
28049,ES_SECTION_REF,5709,5651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-09-01 05:34:21,1008688,2794775,1008688,2004-09-01 05:34:21,1,
43037,SA_PAYSLIP_ELEMENTS,5461,60187,,,,,,,,,,,135026,,Annual Leave Days Taken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-10-11 05:58:08,1008708,2909091,1008708,2004-10-11 05:58:08,1,
43038,SA_PAYSLIP_ELEMENTS,5461,60117,,,,,,,,,,,134950,,Business Perdiem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-10-11 05:58:10,1008708,2909091,1008708,2004-10-11 05:58:10,1,
28052,CLASS,5710,ES_WORK_CENTER,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-09-01 05:35:11,1008688,2794775,1008688,2004-09-01 05:35:11,1,
28053,ES_WORK_CENTER_DETAILS,5710,48543300392,,,,,,,,,,,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-09-01 05:35:51,1008688,2794775,1008688,2004-09-01 05:35:51,1,
28054,CLASS,5661,ES_SECTION,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-09-01 05:37:51,1008688,2794775,1008688,2004-09-01 05:37:51,1,
28055,CLASS,5660,ES_SECTION,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-09-01 05:38:07,1008688,2794775,1008688,2004-09-01 05:38:07,1,
28056,CLASS,5662,ES_SECTION,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-09-08 07:58:46,1008688,2815762,1008688,2004-09-01 05:38:19,3,
28057,CLASS,5663,ES_SECTION,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-09-01 05:38:37,1008688,2794775,1008688,2004-09-01 05:38:37,1,
28058,ES_SECTION_REF,5710,5660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-09-01 05:40:11,1008688,2794775,1008688,2004-09-01 05:40:11,1,
28059,CLASS,5711,ES_WORK_CENTER,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-09-01 05:40:49,1008688,2794775,1008688,2004-09-01 05:40:49,1,
28060,ES_WORK_CENTER_DETAILS,5711,46212835178,,,,,,,,,,,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-09-01 05:41:14,1008688,2794775,1008688,2004-09-01 05:41:14,1,
28062,CLASS,5713,ES_WORK_CENTER,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-09-01 05:45:17,1008688,2794775,1008688,2004-09-01 05:45:17,1,
28063,ES_WORK_CENTER_DETAILS,5713,41958264123,,,,,,,,,,,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-09-01 05:45:46,1008688,2794775,1008688,2004-09-01 05:45:46,1,
28064,ES_SECTION_REF,5713,5661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-09-01 05:46:49,1008688,2794775,1008688,2004-09-01 05:46:49,1,
28065,ES_SECTION_REF,5713,5656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-09-01 05:46:49,1008688,2794775,1008688,2004-09-01 05:46:49,1,
31035,ES_WORK_CENTER_REF,1016,5710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-09-08 07:38:36,1008688,2815762,1008688,2004-09-08 07:38:36,1,
31036,ES_WORK_CENTER_REF,1016,5709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-09-08 07:38:36,1008688,2815762,1008688,2004-09-08 07:38:36,1,
31037,ES_WORK_CENTER_REF,1016,5713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-09-08 07:38:36,1008688,2815762,1008688,2004-09-08 07:38:36,1,
31038,ES_WORK_CENTER_REF,1016,5711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-09-08 07:38:36,1008688,2815762,1008688,2004-09-08 07:38:36,1,
31039,CLASS,1016,ES_SECTION,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-09-08 08:00:33,1008688,2815762,1008688,2004-09-08 08:00:33,1,
31040,CLASS,5652,ES_SECTION,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-09-08 08:00:46,1008688,2815762,1008688,2004-09-08 08:00:46,1,
31041,CLASS,5653,ES_SECTION,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-09-08 08:01:02,1008688,2815762,1008688,2004-09-08 08:01:02,1,
31042,CLASS,5654,ES_SECTION,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-09-08 08:01:15,1008688,2815762,1008688,2004-09-08 08:01:15,1,
31043,CLASS,5655,ES_SECTION,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-09-08 08:01:26,1008688,2815762,1008688,2004-09-08 08:01:26,1,
31044,CLASS,5658,ES_SECTION,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-09-08 08:01:50,1008688,2815762,1008688,2004-09-08 08:01:50,1,
10924,CLASS,5356,INV,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-05-19 12:56:33,1068,2637986,1068,2004-05-19 12:56:33,1,
10925,Accounting Information,5356,1,,,,,,,,,,,204,,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 20:56:41,-1,-1,1068,2004-05-19 12:57:07,2,301305
10926,Customer/Supplier Association,5356,4569,,,,,,,,,,,5426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-05-19 12:57:39,1068,2637986,1068,2004-05-19 12:57:39,1,
17027,CLASS,2872,INV,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-07-20 17:16:11,1008607,2706308,1008607,2004-07-20 17:16:11,1,
35043,Business Group:SOE Detail,5461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-09-13 06:12:31,1008708,2833475,1008708,2004-09-13 06:12:31,1,
36037,PAY_US_STATE_WAGE_PLAN_INFO,1759,CA,,,,,,,,,,,5544-2346,,A,Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-09-15 05:32:00,1001753,2838731,1001753,2004-09-15 05:29:40,2,
36038,State Tax Rules,1759,CA,0.0000000,0.0000000,SINGLE_ZERO,,0.000,,,7000,N,ALL,8455-32559,,5544-2346,00,00,0.000000,0.000000,,0.0000000,,,,,,,,,,,,,,,,,,,,,,,,,,2006-08-11 19:54:55,-1,-1,1001753,2004-09-15 05:35:06,3,
27035,OKC_TERMS_LIBRARY_DETAILS,996,Y,,,,,,,,,,,PROCESS_OPS,,PROCESS_OPS,,,PROCESS_OPS,PROCESS_OPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-03-21 10:58:09,1000200,3124043,2330,2004-08-27 11:04:25,2,
31045,CLASS,5657,ES_SECTION,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-09-08 08:01:59,1008688,2815762,1008688,2004-09-08 08:01:59,1,
31046,CLASS,5665,ES_SECTION,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-09-08 08:02:38,1008688,2815762,1008688,2004-09-08 08:02:38,1,
31047,CLASS,5664,ES_SECTION,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-09-08 08:03:02,1008688,2815762,1008688,2004-09-08 08:03:02,1,
31048,CLASS,5645,ES_SECTION,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-09-08 08:03:21,1008688,2815762,1008688,2004-09-08 08:03:21,1,
31049,CLASS,5646,ES_SECTION,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-09-08 08:03:37,1008688,2815762,1008688,2004-09-08 08:03:37,1,
31050,CLASS,5648,ES_SECTION,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-09-08 08:03:50,1008688,2815762,1008688,2004-09-08 08:03:50,1,
31051,CLASS,5647,ES_SECTION,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-09-08 08:03:58,1008688,2815762,1008688,2004-09-08 08:03:58,1,
31052,CLASS,5649,ES_SECTION,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-09-08 08:04:10,1008688,2815762,1008688,2004-09-08 08:04:10,1,
31053,CLASS,5650,ES_SECTION,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-09-08 08:04:23,1008688,2815762,1008688,2004-09-08 08:04:23,1,
31054,ES_SECTION_REF,5709,1016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-09-08 08:05:11,1008688,2815762,1008688,2004-09-08 08:05:11,1,
