ORGANIZATION_ID,LANGUAGE,SOURCE_LANG,NAME,LAST_UPDATE_DATE,LAST_UPDATED_BY,LAST_UPDATE_LOGIN,CREATED_BY,CREATION_DATE
7591,US,US,SSC FR 760 - Payroll,2007-11-07 07:27:07,2044,4958213,2044,2007-11-07 07:27:07
7592,US,US,SSC FR 770 - Corp Services,2007-11-07 07:27:49,2044,4958213,2044,2007-11-07 07:27:49
7593,US,US,SSC FR 771 - Internal Audit,2007-11-07 07:28:43,2044,4958213,2044,2007-11-07 07:28:43
7594,US,US,SSC FR 790 - Works Council,2007-11-07 07:31:05,2044,4958213,2044,2007-11-07 07:31:05
7595,US,US,SSC FR 810 - Personnel,2007-11-07 07:31:34,2044,4958213,2044,2007-11-07 07:31:34
7596,US,US,SSC FR 820 - Recruitment,2007-11-07 07:32:18,2044,4958213,2044,2007-11-07 07:32:18
7597,US,US,SSC FR 830 - Comp and Benefits,2007-11-07 07:33:06,2044,4958213,2044,2007-11-07 07:33:06
7598,US,US,SSC FR 840 -Training,2007-11-07 07:34:00,2044,4958213,2044,2007-11-07 07:34:00
7751,US,US,·	Norwegian National Collection Agency,2008-01-16 05:42:38,1009551,5132216,1009551,2008-01-16 05:42:16
7771,US,US,National Insurance Service Agency,2008-01-16 06:11:48,1009551,5132216,1009551,2008-01-16 05:52:34
7791,US,US,Skedsmo Municipality,2008-01-16 06:50:07,1009551,5132216,1009551,2008-01-16 06:50:07
7792,US,US,Oslo Tax Collector’s Office,2008-01-16 06:50:50,1009551,5132216,1009551,2008-01-16 06:50:50
7793,US,US,Tromsø Tax Collector’s Office,2008-01-16 06:51:40,1009551,5132216,1009551,2008-01-16 06:51:40
7913,US,US,Texas-IO,2019-12-03 01:57:40,1013599,5942640,1013599,2019-12-03 01:57:40
7932,US,US,PP ORG,2021-06-09 04:14:14,1013681,6188665,1013681,2021-06-09 04:08:19
7974,US,US,GAN APPS NY OU,2021-06-18 11:41:15,1013679,6193066,1013679,2021-06-17 09:19:45
7996,US,US,PP INDIA OU,2021-06-19 01:55:02,1013681,6193487,1013681,2021-06-19 01:47:22
7997,US,US,PP GERMANY OU,2021-06-19 02:42:04,1013681,6193487,1013681,2021-06-19 02:41:04
7998,US,US,PP USA MA OU,2021-06-19 02:51:33,1013681,6193487,1013681,2021-06-19 02:51:33
7999,US,US,PP USA NY OU,2021-06-19 02:52:59,1013681,6193487,1013681,2021-06-19 02:52:59
8032,US,US,test_2199_dept,2021-11-08 03:07:21,0,6262941,0,2021-11-08 03:07:21
8042,US,US,Test_Department_2196,2021-11-08 03:55:04,0,6263067,0,2021-11-08 03:55:04
8046,US,US,Test_Department_2251,2021-11-08 04:44:57,0,6263232,0,2021-11-08 04:44:57
8056,US,US,DEMO TEST,2022-01-28 08:18:26,1013925,6331788,1013925,2022-01-28 08:18:26
8057,US,US,TEST_TEXAS_BG,2022-02-04 04:32:31,1318,6337700,1318,2022-02-04 04:30:56
215,US,US,Production Control-Plant 1,2004-12-13 06:28:52,-1,-1,,
216,US,US,Production Control-Plant 2,2004-12-13 06:28:52,-1,-1,,
217,US,US,Production Control-Plant 3,2004-12-13 06:28:52,-1,-1,,
218,US,US,Production Control-Plant 4,2004-12-13 06:28:52,-1,-1,,
219,US,US,test_department_2215,2021-11-08 03:19:38,0,6262840,,
220,US,US,Manufacturing Engineering,2004-12-13 06:28:52,-1,-1,,
221,US,US,Materials Management,2004-12-13 06:28:52,-1,-1,,
223,US,US,Maintenance-West,2004-12-13 06:28:52,-1,-1,,
224,US,US,Maintenance-Central,2004-12-13 06:28:24,-1,-1,,
225,US,US,Maintenance-East,2004-12-13 06:28:24,-1,-1,,
226,US,US,Maintenance-South,2004-12-13 06:28:24,-1,-1,,
228,US,US,Sales,2004-12-13 06:28:52,-1,-1,,
229,US,US,Singapore Distribution Center,2006-08-21 08:49:40,1318,4081479,,
230,US,US,Systems Design,2004-12-13 06:28:52,-1,-1,,
232,US,US,Marketing,2004-12-13 06:28:52,-1,-1,,
233,US,US,Training,2004-12-13 06:28:52,-1,-1,,
234,US,US,Order Entry,2004-12-13 06:28:52,-1,-1,,
235,US,US,Commercial Sales,2004-12-13 06:28:52,-1,-1,,
236,US,US,Commercial Sales-West,2004-12-13 06:28:52,-1,-1,,
237,US,US,Commercial Sales-Central,2004-12-13 06:28:52,-1,-1,,
238,US,US,Commercial Sales-East,2004-12-13 06:28:52,-1,-1,,
239,US,US,Commercial Sales-South,2004-12-13 06:28:52,-1,-1,,
240,US,US,Indirect Sales-West,2004-12-13 06:28:24,-1,-1,,
242,US,US,Telemarketing Sales-West,2004-12-13 06:28:52,-1,-1,,
243,US,US,Regional Services,2004-12-13 06:28:52,-1,-1,,
244,US,US,Services-West,2004-12-13 06:28:52,-1,-1,,
245,US,US,Services-Central,2004-12-13 06:28:52,-1,-1,,
246,US,US,Services-East,2004-12-13 06:28:52,-1,-1,,
247,US,US,Services-South,2004-12-13 06:28:52,-1,-1,,
248,US,US,HRMS Consulting-West,2004-12-13 06:28:52,-1,-1,,
249,US,US,HRMS Consulting-Central,2004-12-13 06:28:52,-1,-1,,
250,US,US,HRMS Consulting-East,2004-12-13 06:28:52,-1,-1,,
251,US,US,HRMS Consulting-South,2004-12-13 06:28:52,-1,-1,,
253,US,US,Financials Consulting-Central,2004-12-13 06:28:52,-1,-1,,
254,US,US,Financials Consulting-East,2004-12-13 06:28:52,-1,-1,,
255,US,US,Financials Consulting-South,2004-12-13 06:28:52,-1,-1,,
256,US,US,Manufacturing Consulting-West,2004-12-13 06:28:52,-1,-1,,
257,US,US,Manufacturing Consulting-Central,2004-12-13 06:28:52,-1,-1,,
258,US,US,Manufacturing Consulting-East,2004-12-13 06:28:52,-1,-1,,
259,US,US,Manufacturing Consulting-South,2004-12-13 06:28:52,-1,-1,,
260,US,US,Vision Administration,2004-12-13 06:28:24,-1,-1,,
261,US,US,Finance Administration,2004-12-13 06:28:52,-1,-1,,
262,US,US,Payroll,2004-12-13 06:28:52,-1,-1,,
263,US,US,Payroll-West,2004-12-13 06:28:52,-1,-1,,
264,US,US,Payroll-Central,2004-12-13 06:28:52,-1,-1,,
266,US,US,Payroll-South,2004-12-13 06:28:52,-1,-1,,
267,US,US,Facilities,2004-12-13 06:28:52,-1,-1,,
268,US,US,Facilities-West,2004-12-13 06:28:41,-1,-1,,
269,US,US,Facilities-Central,2004-12-13 06:28:52,-1,-1,,
270,US,US,Facilities-East,2004-12-13 06:28:24,-1,-1,,
271,US,US,Facilities-South,2004-12-13 06:28:41,-1,-1,,
273,US,US,Accounts Receivable,2004-12-13 06:28:52,-1,-1,,
274,US,US,Accounts Payable,2004-12-13 06:28:52,-1,-1,,
276,US,US,Legal,2004-12-13 06:28:52,-1,-1,,
277,US,US,"Finance, Vision",2004-12-13 06:28:52,-1,-1,,
279,US,US,Human Resources-West,2004-12-13 06:28:24,-1,-1,,
280,US,US,Human Resources-Central,2004-12-13 06:28:52,-1,-1,,
281,US,US,Human Resources-East,2004-12-13 06:28:52,-1,-1,,
283,US,US,Employee Relations-West,2004-12-13 06:28:52,-1,-1,,
285,US,US,Employee Relations-East,2004-12-13 06:28:52,-1,-1,,
286,US,US,Employee Relations-South,2004-12-13 06:28:52,-1,-1,,
289,US,US,Compensation-East,2004-12-13 06:28:52,-1,-1,,
291,US,US,Recruiting-West,2004-12-13 06:28:52,-1,-1,,
293,US,US,Recruiting-East,2004-12-13 06:28:52,-1,-1,,
294,US,US,Recruiting-South,2004-12-13 06:28:52,-1,-1,,
296,US,US,Indirect Sales-East,2004-12-13 06:28:52,-1,-1,,
298,US,US,Direct Sales-Central,2004-12-13 06:28:52,-1,-1,,
299,US,US,Direct Sales-East,2004-12-13 06:28:52,-1,-1,,
301,US,US,Telemarketing Sales-Central,2004-12-13 06:28:52,-1,-1,,
303,US,US,Telemarketing Sales-South,2004-12-13 06:28:52,-1,-1,,
304,US,US,COMPENSATION-EAST,,,,,
352,US,US,California-Workers Compensation,1997-01-16 16:38:00,-1,-1,-1,1997-01-16 00:00:00
353,US,US,New York-Workers Compensation,1997-01-16 16:35:23,-1,-1,-1,1997-01-16 00:00:00
354,US,US,Florida-Workers Compensation,1997-01-16 16:37:44,-1,-1,-1,1997-01-16 00:00:00
355,US,US,Texas-Workers Compensation,1997-01-16 16:35:51,-1,-1,-1,1997-01-16 00:00:00
356,US,US,Mass-Workers Compensation,1997-01-16 15:45:09,-1,-1,-1,1997-01-16 00:00:00
357,US,US,Illinois-Workers Compensation,1997-01-16 15:45:53,-1,-1,-1,1997-01-16 00:00:00
208,US,US,Chicago Subassembly Plant,2004-12-13 06:28:42,-1,-1,,
458,US,US,Vision Services,2004-12-13 06:28:24,-1,-1,1002,1997-03-31 10:30:22
478,US,US,Information Services,1997-04-03 09:45:13,1178,8659,1002,1997-04-01 10:08:45
479,US,US,Executive Office,1997-04-01 16:06:25,1001,8183,1002,1997-04-01 10:10:14
210,US,US,Seattle Distribution Center,2006-06-13 15:08:37,1068,3992147,,
227,US,US,Design Engineering,2004-12-13 06:28:52,-1,-1,,
538,US,US,Superior Court of San Francisco,1997-05-06 16:12:23,1001,14364,1001,1997-05-06 16:07:04
559,US,US,UK Payroll BG,1997-08-07 11:15:30,1424,165866,1424,1997-08-07 11:14:19
540,US,US,Federal Court System,1997-07-01 13:04:28,1384,89823,1384,1997-07-01 13:04:28
560,US,US,US Expatriate,1997-08-25 15:55:55,1001,195568,1001,1997-08-25 15:32:16
561,US,US,U.S. Expatriate,1997-08-25 15:57:14,1001,195568,1001,1997-08-25 15:57:14
600,US,US,Vision Project Mfg,2007-08-01 14:36:56,1318,4836458,1002,1997-12-07 09:24:45
601,US,US,Global Sales,2004-12-13 06:28:52,-1,-1,1554,1997-12-07 13:12:24
602,US,US,Helsinki Manufacturing,2007-07-13 11:24:01,1614,4811011,1002,1997-12-08 12:59:21
603,US,US,Stuttgart Manufacturing,2007-07-13 11:24:54,1614,4811011,1002,1997-12-08 13:55:57
604,US,US,Dublin Manufacturing,2007-07-13 11:26:43,1614,4811011,1002,1997-12-08 14:12:41
605,US,US,Lille Manufacturing,2007-07-13 11:26:00,1614,4811011,1002,1997-12-08 14:15:23
606,US,US,Dallas Manufacturing,2004-12-13 06:28:48,-1,-1,1002,1997-12-08 15:43:12
646,US,US,Finance,2000-02-14 11:04:34,2612,398757,1589,1997-12-29 04:52:08
623,US,US,Prudential,1997-12-10 16:02:31,1556,201800,1556,1997-12-10 16:02:31
624,US,US,Aetna,1997-12-10 16:22:23,1556,201800,1556,1997-12-10 16:06:19
625,US,US,Blue Cross/Blue Shield,1997-12-10 16:07:59,1556,201800,1556,1997-12-10 16:07:59
626,US,US,Vision Industries,2006-08-18 11:40:21,1318,4078923,1589,1997-12-27 06:12:29
647,US,US,Accounts,2000-02-14 10:58:10,2612,398757,1589,1997-12-29 04:54:32
648,US,US,Audit,2000-02-14 10:58:43,2612,398757,1589,1997-12-29 04:55:07
649,US,US,Order Entry,2000-02-14 11:13:15,2612,398757,1589,1997-12-29 04:55:33
650,US,US,Payroll,2000-02-14 11:13:52,2612,398757,1589,1997-12-29 04:55:54
651,US,US,Purchasing,2000-02-14 11:14:59,2612,398757,1589,1997-12-29 04:56:15
652,US,US,Human Resources,2004-12-13 06:28:52,-1,-1,1589,1997-12-29 04:56:58
653,US,US,Personnel,2004-12-13 06:28:52,-1,-1,1589,1997-12-29 04:57:21
654,US,US,Recruitment,2004-12-13 06:28:52,-1,-1,1589,1997-12-29 04:57:40
655,US,US,Training,2004-12-13 06:28:52,-1,-1,1589,1997-12-29 04:58:02
656,US,US,Car Fleet,2000-02-14 11:01:12,2612,398757,1589,1997-12-29 04:58:25
657,US,US,Catering,2000-02-14 11:01:41,2612,398757,1589,1997-12-29 04:58:57
658,US,US,Legal,2000-02-14 11:08:48,2612,398757,1589,1997-12-29 04:59:20
659,US,US,M.I.S.,2000-02-14 11:09:11,2612,398757,1589,1997-12-29 05:00:17
660,US,US,Information Technology,2000-02-14 11:06:21,2612,398757,1589,1997-12-29 05:00:53
661,US,US,Business Analysis,2000-02-14 10:59:39,2612,398757,1589,1997-12-29 05:01:41
662,US,US,Software Development,2000-02-14 11:16:50,2612,398757,1589,1997-12-29 05:02:05
663,US,US,Network Support,2000-02-14 11:12:33,2612,398757,1589,1997-12-29 05:02:27
664,US,US,Operations,2000-02-14 11:12:54,2612,398757,1589,1997-12-29 05:02:50
665,US,US,PC Support,2000-02-14 11:13:34,2612,398757,1589,1997-12-29 05:03:13
666,US,US,Software Support,2000-02-14 11:17:08,2612,398757,1589,1997-12-29 05:03:33
1796,US,US,Agricultural,2005-05-10 15:47:24,1003855,3215229,1001700,2001-03-19 17:21:43
1797,US,US,Chemical,2005-05-10 15:55:12,1003855,3215229,1001700,2001-03-19 17:24:07
1798,US,US,Civil,2005-05-10 15:55:48,1003855,3215229,1001700,2001-03-19 17:25:26
1799,US,US,Electrical,2005-05-10 15:58:30,1003855,3215229,1001700,2001-03-19 17:26:55
1800,US,US,Mechanical,2005-05-10 16:15:45,1003855,3215229,1001700,2001-03-19 17:28:10
1801,US,US,Computer Sciences,2005-05-10 15:56:34,1003855,3215229,1001700,2001-03-19 17:29:28
1802,US,US,School of Business,2005-05-10 16:23:28,1003855,3215229,1001700,2001-03-19 17:30:49
1803,US,US,Accounting,2005-05-10 15:45:47,1003855,3215229,1001700,2001-03-19 17:42:39
1804,US,US,Finance,2005-05-10 16:00:52,1003855,3215229,1001700,2001-03-19 17:43:57
1805,US,US,Information Systems,2005-05-10 16:11:55,1003855,3215229,1001700,2001-03-19 17:45:34
1806,US,US,Business Administration,2005-05-10 15:53:26,1003855,3215229,1001700,2001-03-19 17:47:01
1807,US,US,International Business,2005-05-10 16:12:44,1003855,3215229,1001700,2001-03-19 17:48:17
1808,US,US,Marketing,2005-05-10 16:15:04,1003855,3215229,1001700,2001-03-19 17:49:27
1809,US,US,Management,2005-05-10 16:14:47,1003855,3215229,1001700,2001-03-19 17:50:53
1810,US,US,Economics,2005-05-10 15:58:05,1003855,3215229,1001700,2001-03-19 17:52:37
1811,US,US,School of Medicine,2005-05-10 16:23:58,1003855,3215229,1001700,2001-03-19 17:54:32
1812,US,US,Cardiology,2005-05-10 15:54:37,1003855,3215229,1001700,2001-03-19 17:56:34
1813,US,US,Endocrinology,2005-05-10 15:59:38,1003855,3215229,1001700,2001-03-19 17:59:47
1814,US,US,Internal Medicine,2005-05-10 16:12:28,1003855,3215229,1001700,2001-03-19 18:01:16
1815,US,US,Oncology,2005-05-10 16:16:37,1003855,3215229,1001700,2001-03-19 18:02:28
1816,US,US,Pathology,2005-05-10 16:18:18,1003855,3215229,1001700,2001-03-19 18:03:56
1817,US,US,Opthamology,2005-05-10 16:17:18,1003855,3215229,1001700,2001-03-19 18:05:13
1818,US,US,Orthopedics,2005-05-10 16:17:35,1003855,3215229,1001700,2001-03-19 18:06:36
1819,US,US,Pediatrics,2005-05-10 16:18:54,1003855,3215229,1001700,2001-03-19 18:07:53
1820,US,US,Pharmacology,2005-05-10 16:19:32,1003855,3215229,1001700,2001-03-19 18:09:10
1821,US,US,Radiology,2005-05-10 16:21:11,1003855,3215229,1001700,2001-03-19 18:10:18
1822,US,US,Urology,2005-05-10 16:27:52,1003855,3215229,1001700,2001-03-19 18:11:25
1823,US,US,Health Sciences,2005-05-10 16:03:16,1003855,3215229,1001700,2001-03-19 18:13:07
1824,US,US,Genetics,2005-05-10 16:02:03,1003855,3215229,1001700,2001-03-19 18:14:45
1825,US,US,Immunology,2005-05-10 16:04:06,1003855,3215229,1001700,2001-03-19 18:16:09
1826,US,US,Blood Pathogen,2005-05-10 15:50:56,1003855,3215229,1001700,2001-03-19 18:17:32
1827,US,US,Research Lab,2005-05-10 16:22:11,1003855,3215229,1001700,2001-03-19 18:18:47
1828,US,US,Nursing,2005-05-10 16:16:19,1003855,3215229,1001700,2001-03-19 18:20:03
1829,US,US,Financial Administration,2005-05-10 16:01:10,1003855,3215229,1001700,2001-03-20 05:39:51
1830,US,US,Accounts Payable,2005-05-10 15:46:05,1003855,3215229,1001700,2001-03-20 05:41:31
1831,US,US,Accounts Receivable,2005-05-10 15:46:24,1003855,3215229,1001700,2001-03-20 05:42:47
1832,US,US,Budget,2005-05-10 15:52:34,1003855,3215229,1001700,2001-03-20 05:43:55
1833,US,US,Grants Administration,2005-05-10 16:02:39,1003855,3215229,1001700,2001-03-20 05:45:14
1834,US,US,Investment Accounting,2005-05-10 16:13:10,1003855,3215229,1001700,2001-03-20 05:46:28
1835,US,US,Payroll,2005-05-10 16:18:36,1003855,3215229,1001700,2001-03-20 05:47:57
1836,US,US,Purchasing,2005-05-10 16:20:52,1003855,3215229,1001700,2001-03-20 05:49:08
1837,US,US,Audit Services,2005-05-10 15:49:14,1003855,3215229,1001700,2001-03-20 05:50:29
1838,US,US,Cashier,2005-05-10 15:54:52,1003855,3215229,1001700,2001-03-20 05:51:50
1839,US,US,Risk Management,2005-05-10 16:22:57,1003855,3215229,1001700,2001-03-20 05:53:07
1840,US,US,Travel Office,2005-05-10 16:27:07,1003855,3215229,1001700,2001-03-20 05:54:41
1841,US,US,University Relations,2005-05-10 16:27:38,1003855,3215229,1001700,2001-03-20 05:56:05
1842,US,US,Annual Giving,2005-05-10 15:47:45,1003855,3215229,1001700,2001-03-20 05:57:24
1843,US,US,Corporate and Foundation,2005-05-10 15:57:13,1003855,3215229,1001700,2001-03-20 05:58:55
1844,US,US,Human Resources Administration,2005-05-10 16:03:46,1003855,3215229,1001700,2001-03-20 06:02:58
1845,US,US,Benefits,2005-05-10 15:50:13,1003855,3215229,1001700,2001-03-20 06:04:34
1846,US,US,Training,2005-05-10 16:26:50,1003855,3215229,1001700,2001-03-20 06:05:51
1847,US,US,Recruiting,2005-05-10 16:21:30,1003855,3215229,1001700,2001-03-20 06:07:08
1848,US,US,Compensation,2005-05-10 15:56:11,1003855,3215229,1001700,2001-03-20 06:08:26
1849,US,US,Employee Relations,2005-05-10 15:58:51,1003855,3215229,1001700,2001-03-20 06:09:54
1850,US,US,Employment,2005-05-10 15:59:18,1003855,3215229,1001700,2001-03-20 06:11:14
1851,US,US,Facilities and Maintenance,2005-05-10 16:00:33,1003855,3215229,1001700,2001-03-20 06:13:22
1852,US,US,Facilities Planning,2005-05-10 16:00:19,1003855,3215229,1001700,2001-03-20 06:14:39
1853,US,US,Parking and Traffic,2005-05-10 16:18:03,1003855,3215229,1001700,2001-03-20 06:16:11
1854,US,US,Campus Police,2005-05-10 15:54:20,1003855,3215229,1001700,2001-03-20 06:18:08
1855,US,US,Campus Mail Service,2005-05-10 15:54:03,1003855,3215229,1001700,2001-03-20 06:19:43
1856,US,US,Information Technology,2005-05-10 16:12:12,1003855,3215229,1001700,2001-03-20 06:21:02
1857,US,US,Academic Computing,2005-05-10 15:45:27,1003855,3215229,1001700,2001-03-20 06:22:39
1858,US,US,Administrative Computing,2005-05-10 15:46:46,1003855,3215229,1001700,2001-03-20 06:25:52
1859,US,US,Telecommunications,2005-05-10 16:26:18,1003855,3215229,1001700,2001-03-20 06:27:17
1860,US,US,Computer Store,2005-05-10 15:56:54,1003855,3215229,1001700,2001-03-20 06:29:24
1861,US,US,Network Services,2005-05-10 16:16:02,1003855,3215229,1001700,2001-03-20 06:30:42
1863,US,US,Japan Sales,2001-04-18 18:30:37,2613,845843,2613,2001-04-18 18:30:37
2012,US,US,Labor Relations and Negotiations,2004-05-12 12:42:11,1001877,2630319,1001877,2001-06-19 07:03:01
2013,US,US,Program Support Office,2004-05-12 12:44:25,1001877,2630319,1001877,2001-06-19 07:13:31
2014,US,US,Management and Budget,2004-05-12 12:42:27,1001877,2630319,1001877,2001-06-19 07:13:59
2015,US,US,Facilities Management,2004-05-12 12:40:31,1001877,2630319,1001877,2001-06-19 07:14:24
2016,US,US,Civil Rights and EEO,2004-05-12 12:37:29,1001877,2630319,1001877,2001-06-19 07:14:55
1645,US,US,Vision Stores US,2005-05-26 06:12:26,1384,3250411,1068,2001-01-19 12:04:57
1647,US,US,Marketing,2001-02-06 17:06:54,1001365,686899,1001365,2001-02-06 17:06:54
1648,US,US,Commercial Sales,2001-02-06 17:07:51,1001365,686899,1001365,2001-02-06 17:07:51
1733,US,US,Vision Communications (USA),2004-12-13 06:28:24,-1,-1,1318,2001-02-14 12:27:50
1755,US,US,CRL San Francisco,2004-12-13 06:28:52,-1,-1,1001631,2001-03-06 13:14:22
1756,US,US,CRL Chicago,2004-12-13 06:28:52,-1,-1,1001631,2001-03-06 13:44:24
5155,US,US,1141-TW1 Warehouse-100,2004-02-11 08:39:51,2330,2506127,2330,2004-02-11 08:39:51
5156,US,US,1142-TW2 Warehouse-100,2004-02-11 08:39:51,2330,2506127,2330,2004-02-11 08:39:51
5157,US,US,1150-TR2 Plant-100,2004-02-11 08:39:51,2330,2506127,2330,2004-02-11 08:39:51
5158,US,US,1151-TW3 Warehouse-100,2004-02-11 08:39:51,2330,2506127,2330,2004-02-11 08:39:51
5159,US,US,1160-EM2 Maintenance Plant-100,2004-02-11 08:39:51,2330,2506127,2330,2004-02-11 08:39:51
5160,US,US,2100-PR2 Plant-100,2004-02-11 08:39:51,2330,2506127,2330,2004-02-11 08:39:51
5161,US,US,3100-PR3 Plant-100,2004-02-11 08:39:51,2330,2506127,2330,2004-02-11 08:39:51
5162,US,US,5100-Controllers Office-100,2004-02-11 08:39:51,2330,2506127,2330,2004-02-11 08:39:51
5163,US,US,5800-Maintenance-100,2004-02-11 08:39:51,2330,2506127,2330,2004-02-11 08:39:51
4555,US,US,Vision China,2003-09-22 11:53:29,1001877,2332823,1007097,2003-09-18 09:11:07
4699,US,US,Tianjin Factory,2003-10-13 22:24:13,1007097,2356488,1007097,2003-10-13 22:24:13
4700,US,US,Suzhou Factory,2003-10-13 22:26:23,1007097,2356488,1007097,2003-10-13 22:26:23
4702,US,US,Tianjin Factory Planning Department,2003-10-13 22:28:39,1007097,2356488,1007097,2003-10-13 22:28:39
4705,US,US,Tianjin Factory Warehousing Department,2003-10-13 22:30:13,1007097,2356488,1007097,2003-10-13 22:30:13
4706,US,US,Tianjin Factory Quality Department,2003-10-13 22:31:29,1007097,2356488,1007097,2003-10-13 22:31:29
4707,US,US,Tianjin Factory Maintenance Department,2003-10-13 22:32:16,1007097,2356488,1007097,2003-10-13 22:32:16
4708,US,US,Suzhou Factory Planning Department,2003-10-13 22:32:54,1007097,2356488,1007097,2003-10-13 22:32:54
4709,US,US,Suzhou Factory Warehousing Department,2003-10-13 22:33:45,1007097,2356488,1007097,2003-10-13 22:33:45
4711,US,US,Suzhou Factory Quality Department,2003-10-13 22:34:34,1007097,2356488,1007097,2003-10-13 22:34:34
4712,US,US,Suzhou Factory Maintenance Department,2003-10-13 22:35:18,1007097,2356488,1007097,2003-10-13 22:35:18
4714,US,US,Corporate Human Resources Department,2003-10-13 22:36:17,1007097,2356488,1007097,2003-10-13 22:36:17
4715,US,US,Corporate Finance Department,2003-10-13 22:36:57,1007097,2356488,1007097,2003-10-13 22:36:57
4717,US,US,Corporate Purchasing Department,2003-10-13 22:37:50,1007097,2356488,1007097,2003-10-13 22:37:50
4225,US,US,Progress Transportation,2007-01-31 10:33:20,1000354,4627194,1000354,2003-07-07 07:45:38
272,US,US,Travel & Expense,2004-12-13 06:28:52,-1,-1,,
5028,US,US,Dep du Conseil Lille,2003-12-10 05:43:25,2044,2455622,2044,2003-12-10 05:43:25
278,US,US,Corporate Human Resources,2004-12-13 06:28:52,-1,-1,,
282,US,US,Human Resources-South,2004-12-13 06:28:24,-1,-1,,
284,US,US,Employee Relations-Central,2004-12-13 06:28:52,-1,-1,,
287,US,US,Compensation-West,2004-12-13 06:28:52,-1,-1,,
290,US,US,Compensation-South,2004-12-13 06:28:52,-1,-1,,
292,US,US,Recruiting-Central,2004-12-13 06:28:52,-1,-1,,
295,US,US,Indirect Sales-Central,2004-12-13 06:28:52,-1,-1,,
297,US,US,Indirect Sales-South,2004-12-13 06:28:24,-1,-1,,
300,US,US,Direct Sales-South,2004-12-13 06:28:52,-1,-1,,
302,US,US,Telemarketing Sales-East,2004-12-13 06:28:52,-1,-1,,
5029,US,US,Dep du Conseil Lyon,2003-12-10 05:45:35,2044,2455622,2044,2003-12-10 05:45:35
5030,US,US,Dep du Conseil Marseille,2003-12-10 05:49:31,2044,2455622,2044,2003-12-10 05:49:31
4752,US,US,ACVU Alvin Campus,2003-10-20 07:56:36,1001700,2366718,1001700,2003-10-20 07:56:36
4678,US,US,Internal Revenue Service,2003-10-07 09:46:37,1003855,2349812,1003855,2003-10-07 09:46:37
4753,US,US,ACVU Vice President of Alvin Campus,2005-05-10 15:45:07,1003855,3215229,1001700,2003-10-20 08:25:53
4754,US,US,ACVU College of Nursing,2005-05-10 15:40:42,1003855,3215229,1001700,2003-10-20 08:26:36
4755,US,US,ACVU RN Dept,2005-05-10 15:44:42,1003855,3215229,1001700,2003-10-20 08:27:19
4756,US,US,ACVU LVN Dept,2005-05-10 15:41:42,1003855,3215229,1001700,2003-10-20 08:28:03
4757,US,US,ACVU Med Asst Dept,2005-05-10 15:43:06,1003855,3215229,1001700,2003-10-20 08:28:51
4758,US,US,ACVU College of Management,2005-05-10 15:40:20,1003855,3215229,1001700,2003-10-20 08:30:02
4759,US,US,ACVU HR Mgmt Dept,2005-05-10 15:41:02,1003855,3215229,1001700,2003-10-20 08:32:06
4760,US,US,ACVU Personnel Law Dept,2005-05-10 15:44:06,1003855,3215229,1001700,2003-10-20 08:33:22
4761,US,US,ACVU Org Beh Mgmt Dept,2005-05-10 15:43:45,1003855,3215229,1001700,2003-10-20 08:34:26
4762,US,US,ACVU College of Humanities,2005-05-10 15:39:58,1003855,3215229,1001700,2003-10-20 08:35:44
4763,US,US,ACVU Humanities Dept,2005-05-10 15:41:22,1003855,3215229,1001700,2003-10-20 08:36:45
4764,US,US,ACVU Psychology Dept,2005-05-10 15:44:25,1003855,3215229,1001700,2003-10-20 08:37:39
4765,US,US,ACVU Archeology Dept,2005-05-10 15:38:36,1003855,3215229,1001700,2003-10-20 08:38:28
4766,US,US,ACVU Maritime Academy,2005-05-10 15:42:26,1003855,3215229,1001700,2003-10-20 08:39:15
4767,US,US,ACVU Oceanography Dept,2005-05-10 15:43:25,1003855,3215229,1001700,2003-10-20 08:40:25
4768,US,US,ACVU Marine Life Dept,2005-05-10 15:42:04,1003855,3215229,1001700,2003-10-20 08:41:03
4769,US,US,ACVU Maritime Law Dept,2005-05-10 15:42:44,1003855,3215229,1001700,2003-10-20 08:41:50
4863,US,US,Canadian Warehouse,2003-10-28 13:15:44,1007520,2377748,1007520,2003-10-28 13:15:44
5148,US,US,100 Placeholder,2004-02-11 08:38:38,2330,2506126,2330,2004-02-11 08:38:38
5246,US,US,Vision Health Distribution Center,2004-07-16 13:15:30,1003855,2701446,1003855,2004-03-30 06:08:15
5287,US,US,Engineering 1022,2007-01-12 14:43:11,1007417,4562517,1007417,2004-04-12 12:26:14
5764,US,US,Project Operations,2004-09-15 10:55:42,1318,2839765,1318,2004-09-15 10:55:39
5312,US,US,Progress Health and Human Services,2004-04-19 12:44:54,1000462,2592786,1000354,2004-04-14 17:55:37
5441,US,US,Future Use Organization 4,2004-07-20 02:32:28,1068,2704293,1068,2004-07-15 04:55:33
5442,US,US,Northlake Store,2005-05-05 06:09:14,1009969,3207671,1068,2004-07-15 05:12:36
5532,US,US,Recruitment,2004-07-30 06:52:57,-1,-1,-1,2004-07-30 06:52:57
5533,US,US,Training,2004-07-30 06:52:57,-1,-1,-1,2004-07-30 06:52:57
5534,US,US,Compensation and Benefits,2004-07-30 06:52:57,-1,-1,-1,2004-07-30 06:52:57
